0.000000	0.000008
0.020000	0.000017
0.040000	0.000000
0.060000	-0.000047
0.080000	-0.000072
0.100000	0.000019
0.120000	0.000230
0.140000	0.000330
0.160000	-0.000048
0.180000	-0.000960
0.200000	-0.001638
0.220000	-0.000622
0.240000	0.002956
0.260000	0.007488
0.280000	0.008132
0.300000	-0.000981
0.320000	-0.021553
0.340000	-0.045668
0.360000	-0.054495
0.380000	-0.024139
0.400000	0.062632
0.420000	0.204559
0.440000	0.377120
0.460000	0.538766
0.480000	0.646086
0.500000	0.670669
0.520000	0.609481
0.540000	0.484244
0.560000	0.331115
0.580000	0.186459
0.600000	0.075352
0.620000	0.006870
0.640000	-0.023696
0.660000	-0.028598
0.680000	-0.021046
0.700000	-0.010877
0.720000	-0.003201
0.740000	0.000736
0.760000	0.001805
0.780000	0.001430
0.800000	0.000707
0.820000	0.000171
0.840000	-0.000072
0.860000	-0.000114
0.880000	-0.000073
0.900000	-0.000026
0.920000	0.000000
0.940000	0.000006
0.960000	0.000002
0.980000	0.000000
