0.000000	0.000012
0.010000	0.000009
0.020000	0.000007
0.030000	0.000007
0.040000	0.000008
0.050000	0.000011
0.060000	0.000016
0.070000	0.000026
0.080000	0.000041
0.090000	0.000063
0.100000	0.000098
0.110000	0.000151
0.120000	0.000228
0.130000	0.000341
0.140000	0.000502
0.150000	0.000731
0.160000	0.001051
0.170000	0.001493
0.180000	0.002093
0.190000	0.002899
0.200000	0.003966
0.210000	0.005363
0.220000	0.007166
0.230000	0.009463
0.240000	0.012352
0.250000	0.015939
0.260000	0.020335
0.270000	0.025652
0.280000	0.032001
0.290000	0.039483
0.300000	0.048184
0.310000	0.058170
0.320000	0.069476
0.330000	0.082102
0.340000	0.096008
0.350000	0.111104
0.360000	0.127254
0.370000	0.144267
0.380000	0.161905
0.390000	0.179882
0.400000	0.197876
0.410000	0.215533
0.420000	0.232480
0.430000	0.248340
0.440000	0.262745
0.450000	0.275350
0.460000	0.285846
0.470000	0.293976
0.480000	0.299543
0.490000	0.302416
0.500000	0.302542
0.510000	0.299939
0.520000	0.294698
0.530000	0.286981
0.540000	0.277006
0.550000	0.265043
0.560000	0.251401
0.570000	0.236412
0.580000	0.220421
0.590000	0.203772
0.600000	0.186800
0.610000	0.169814
0.620000	0.153097
0.630000	0.136892
0.640000	0.121406
0.650000	0.106801
0.660000	0.093199
0.670000	0.080682
0.680000	0.069293
0.690000	0.059044
0.700000	0.049919
0.710000	0.041878
0.720000	0.034862
0.730000	0.028800
0.740000	0.023612
0.750000	0.019212
0.760000	0.015516
0.770000	0.012438
0.780000	0.009897
0.790000	0.007817
0.800000	0.006130
0.810000	0.004772
0.820000	0.003688
0.830000	0.002830
0.840000	0.002156
0.850000	0.001631
0.860000	0.001226
0.870000	0.000914
0.880000	0.000677
0.890000	0.000498
0.900000	0.000364
0.910000	0.000264
0.920000	0.000191
0.930000	0.000137
0.940000	0.000097
0.950000	0.000069
0.960000	0.000048
0.970000	0.000034
0.980000	0.000023
0.990000	0.000016
