0.000000	0.000492
0.010000	0.002875
0.020000	0.002749
0.030000	-0.000388
0.040000	-0.003989
0.050000	-0.004453
0.060000	-0.000532
0.070000	0.004991
0.080000	0.007192
0.090000	0.003198
0.100000	-0.004820
0.110000	-0.010658
0.120000	-0.008721
0.130000	0.001166
0.140000	0.012694
0.150000	0.017005
0.160000	0.009106
0.170000	-0.007778
0.180000	-0.023280
0.190000	-0.026099
0.200000	-0.011546
0.210000	0.014454
0.220000	0.037669
0.230000	0.043176
0.240000	0.024037
0.250000	-0.013820
0.260000	-0.053363
0.270000	-0.074113
0.280000	-0.061968
0.290000	-0.016478
0.300000	0.047785
0.310000	0.106329
0.320000	0.134016
0.330000	0.114670
0.340000	0.047347
0.350000	-0.052812
0.360000	-0.159039
0.370000	-0.240775
0.380000	-0.272102
0.390000	-0.238188
0.400000	-0.138200
0.410000	0.015582
0.420000	0.201607
0.430000	0.394376
0.440000	0.569715
0.450000	0.708812
0.460000	0.800437
0.470000	0.841285
0.480000	0.834850
0.490000	0.789416
0.500000	0.715802
0.510000	0.625302
0.520000	0.528127
0.530000	0.432465
0.540000	0.344123
0.550000	0.266597
0.560000	0.201408
0.570000	0.148577
0.580000	0.107143
0.590000	0.075616
0.600000	0.052286
0.610000	0.035445
0.620000	0.023560
0.630000	0.015367
0.640000	0.009863
0.650000	0.006238
0.660000	0.003864
0.670000	0.002328
0.680000	0.001388
0.690000	0.000854
0.700000	0.000527
0.710000	0.000272
0.720000	0.000100
0.730000	0.000065
0.740000	0.000113
0.750000	0.000095
0.760000	-0.000030
0.770000	-0.000112
0.780000	-0.000015
0.790000	0.000147
0.800000	0.000127
0.810000	-0.000101
0.820000	-0.000241
0.830000	-0.000050
0.840000	0.000277
0.850000	0.000290
0.860000	-0.000123
0.870000	-0.000484
0.880000	-0.000261
0.890000	0.000398
0.900000	0.000704
0.910000	0.000143
0.920000	-0.000778
0.930000	-0.000948
0.940000	0.000057
0.950000	0.001286
0.960000	0.001271
0.970000	-0.000302
0.980000	-0.001967
0.990000	-0.001797
