0.000000	0.001226
0.020000	0.001091
0.040000	0.001194
0.060000	0.001579
0.080000	0.002326
0.100000	0.003558
0.120000	0.005439
0.140000	0.008175
0.160000	0.012005
0.180000	0.017192
0.200000	0.023996
0.220000	0.032648
0.240000	0.043321
0.260000	0.056088
0.280000	0.070893
0.300000	0.087523
0.320000	0.105596
0.340000	0.124564
0.360000	0.143734
0.380000	0.162309
0.400000	0.179445
0.420000	0.194314
0.440000	0.206176
0.460000	0.214438
0.480000	0.218703
0.500000	0.218802
0.520000	0.214805
0.540000	0.207004
0.560000	0.195883
0.580000	0.182066
0.600000	0.166268
0.620000	0.149233
0.640000	0.131680
0.660000	0.114258
0.680000	0.097519
0.700000	0.081891
0.720000	0.067675
0.740000	0.055053
0.760000	0.044096
0.780000	0.034783
0.800000	0.027027
0.820000	0.020690
0.840000	0.015610
0.860000	0.011608
0.880000	0.008512
0.900000	0.006158
0.920000	0.004400
0.940000	0.003115
0.960000	0.002204
0.980000	0.001590
